id;title;section;html_id;tag;url;parent_id;meta_type;beyondlinks;forwardlinks;backwardlinks;basiclinks;lecturelinks;wiki_ids;wiki_labels;wiki_descriptions;wikipedia_ids;wikipedia_labels;wikipedia_descriptions;dbpedia_ids;dbpedia_labels;dbpedia_descriptions
11.1.7;Security;1.7. End-to-End Security;end-to-end-security;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-end-to-end-security;11.1;topic;[];[];[];[];[];;;;;;;;;
11.2.1;Security;2.1. Key Notions;key-notions;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-key-notions;11.2;topic;[];[];[];[];[];['Q60727032'];['Key Notions for Pragmatics'];['Key Notions for Pragmatics'];[39809989];['Real-Time Object-Oriented Modeling'];"['software system consisting of services and their clients. ROOM introduces the <span class=""searchmatch"">notions</span> of service access point (SAP) for the client side and service provision']";;;
11.2.2;Security;2.2. GnuPG;gnupg;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-gnupg;11.2;topic;['https://tools.ietf.org/html/rfc4880'];[];[];[];[];['Q223204'];['GNU Privacy Guard'];['complete implementation of the OpenPGP and S/MIME standards'];[38809];['GNU Privacy Guard'];"['<span class=""searchmatch"">GNU</span> Privacy Guard (<span class=""searchmatch"">GnuPG</span> or GPG) is a free-software replacement for Symantec\'s PGP cryptographic software suite. The software is compliant with RFC 4880']";['GNU Privacy Guard'];['GNU Privacy Guard'];"[""GNU Privacy Guard (GnuPG or GPG) is a free-software replacement for Symantec's PGP cryptographic""]"
11.2.3;Security;2.3. (Cryptographic) Hash Functions;hash-function;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-hash-function;11.2;topic;[];[];[];['https://en.wikipedia.org/wiki/Hash_function'];[];['Q62047240'];['Cryptographic Hash Functions and Expander Graphs: The End of the Story?'];['scientific article published in 2016'];[439526];['Cryptographic hash function'];"['A <span class=""searchmatch"">cryptographic</span> <span class=""searchmatch"">hash</span> <span class=""searchmatch"">function</span> (CHF) is a <span class=""searchmatch"">hash</span> algorithm (a map of an arbitrary binary string to a binary string with fixed size of n {\\displaystyle n}']";['Cryptography', 'Cryptographic hash function', 'Trigonometric functions', 'Hash function'];['Cryptography', 'Cryptographic hash function', 'Trigonometric functions', 'Hash function'];"['Cryptography or cryptology (from Ancient Greek: κρυπτός, romanized: kryptós ""hidden, secret', ' if they produce a match, or use a rainbow table of matched hashes. Cryptographic hash functions are a basic tool of modern cryptography.', 'In mathematics, the trigonometric functions (also called circular functions, angle functions', 'A hash function is any function that can be used to map data of arbitrary size to fixed-size values. The values returned by a hash function are called hash values, hash codes, digests, or simply hashes. The values are used to index a fixed-size table called a hash table. Use of a hash function to index a hash table is called hashing or scatter storage addressing. Use of hash functions relies on statistical properties of key and function interaction: worst case behavior is intolerably bad with a vanishingly small probability, and average case behavior can be nearly optimal (minimal collisions).']"
11.2.4;Security;2.4. Quiz;jitt-hashing;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-jitt-hashing;11.2;structure;[];[];[];[];[];['Q274079'];['quiz'];['form of game or mind sport in which the players attempt to answer questions correctly'];[306702];['Quiz'];"['A <span class=""searchmatch"">quiz</span> is a form of game or mind sport in which players attempt to answer questions correctly on one or several specific topics. Quizzes can be used as']";['Game show'];['Game show'];"[""A game show is a type of radio, television, or stage show in which contestants, individually or as teams, play a game which involves answering questions or solving puzzles, usually for money or prizes. Alternatively, a gameshow can be a demonstrative program about a game [while usually retaining the spirit of an awards ceremony]. In the former, contestants may be invited from a pool of public applicants. Game shows often reward players with prizes such as cash, trips and goods and services provided by the show's sponsor prize suppliers.""]"
11.2.5;Security;2.5. Symmetric Encryption;symmetric-encryption;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-symmetric-encryption;11.2;topic;['https://en.wikipedia.org/wiki/One-time_pad', 'https://en.wikipedia.org/wiki/Advanced_Encryption_Standard', 'https://en.wikipedia.org/wiki/Triple_DES'];[];[];[];[];['Q26766347'];['Symmetric encryption algorithms using chaotic and non-chaotic generators: A review'];['scientific article'];[53042];['Symmetric-key algorithm'];"['<span class=""searchmatch"">Symmetric</span>-key algorithms are algorithms for cryptography that use the same cryptographic keys for both the <span class=""searchmatch"">encryption</span> of plaintext and the decryption']";;;
11.2.6;Security;2.6. Intuition of Asymmetric Encryption;asym-intuition;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-asym-intuition;11.2;topic;[];[];[];[];[];['Q189222', 'Q103855156', 'Q141090', 'Q118201557', 'Q114845995'];['intuition', 'asymmetric', 'encryption', 'Intuition of Russian Formalism to Energy', 'Asymmetric encryption by optical Kerr nonlinearities exhibited by electrochromic NiO thin films'];['ability to acquire knowledge without recourse to conscious reasoning', 'encyclopedia article', 'process of encoding information, which is conversion of the original representation of the information, known as plaintext, into an alternative form known as ciphertext', 'article published in 2021', 'scientific article published in 2022'];[6295];['Chaos theory'];"['mathematical concept <span class=""searchmatch"">of</span> &quot;mixing&quot; corresponds to the standard <span class=""searchmatch"">intuition</span>, and the mixing <span class=""searchmatch"">of</span> colored dyes or fluids is an example <span class=""searchmatch"">of</span> a chaotic system. Topological']";['Intuition', 'Techno', 'Encryption'];['Intuition', 'Techno', 'Encryption'];"['Intuition is the ability to acquire knowledge without recourse to conscious reasoning. Different', ""Techno is a genre of electronic dance music that is characterized by a repetitive four on the floor beat which is generally produced for use in a continuous DJ set. The central rhythm is often in common time (4/4), while the tempo typically varies between 120 and 150 beats per minute (bpm). Artists may use electronic instruments such as drum machines, sequencers, and synthesizers, as well as digital audio workstations. Drum machines from the 1980s such as Roland's TR-808 and TR-909 are highly prized, and software emulations of such retro instruments are popular."", 'In cryptography, encryption is the process of encoding a message or information in such a way']"
11.2.7;Security;2.7. Asymmetric Encryption;2-7;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-2-7;11.2;topic;['https://en.wikipedia.org/wiki/Public_key_infrastructure'];[];[];[];[];['Q114845995'];['Asymmetric encryption by optical Kerr nonlinearities exhibited by electrochromic NiO thin films'];['scientific article published in 2022'];[24222];['Public-key cryptography'];"['TLS, Secure Shell) use both symmetric <span class=""searchmatch"">encryption</span> and <span class=""searchmatch"">asymmetric</span> <span class=""searchmatch"">encryption</span>, often by using <span class=""searchmatch"">asymmetric</span> <span class=""searchmatch"">encryption</span> to securely exchange a secret key which']";;;
11.3.1;Security;3.1. Situation and Goal;message-integrity;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-message-integrity;11.3;topic;[];['https://oer.gitlab.io/OS/Operating-Systems-Security.html#slide-security-services-2'];[];[];[];['Q2141565', 'Q4503831', 'Q104710415'];['situation', 'goal', 'Situation and statistics of profit-oriented companies in various economic sectors, overviews'];['position with respect to conditions, circumstances and contexts', 'idea of the future or result that a person or group wants to achieve', 'subject category of the 20th Century Press Archives'];[1087159];['Situation analysis'];"['management, <span class=""searchmatch"">situation</span> analysis (or <span class=""searchmatch"">situational</span> analysis) refers to a collection of methods that managers use to analyze an organization\'s internal <span class=""searchmatch"">and</span> external']";['Sitcom', 'Goalkeeper', 'List of ambassadors of the United Kingdom to Ivory Coast', 'Andigola'];['Sitcom', 'Goalkeeper', 'List of ambassadors of the United Kingdom to Ivory Coast', 'Andigola'];['A sitcom, clipping for situational comedy (situation comedy in the U.S.), is a genre of comedy', ' from scoring by blocking or intercepting opposing shots on goal. Such positions exist in bandy, rink', ' situationand the mission to Ivory Coast was temporarily operated out of the embassy in neighbouring', 'Andigola is a village in the municipality Čazma, Bjelovar-Bilogora County in Croatia. According']
11.3.2;Security;3.2. General Idea;3-2;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-3-2;11.3;topic;[];[];['https://oer.gitlab.io/OS/Operating-Systems-Security.html#slide-jitt-hashing'];[];[];['Q283498'];['General Idea'];['Canadian art collective'];[1872513];['General Idea'];"['<span class=""searchmatch"">General</span> <span class=""searchmatch"">Idea</span> was a collective of three Canadian artists, Felix Partz, Jorge Zontal and AA Bronson, who were active from 1967 to 1994. As pioneers of early']";;;
11.3.3;Security;3.3. Digital Signatures;digital-signatures;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-digital-signatures;11.3;topic;[];[];[];[];[];['Q115027645'];['Digital Signatures'];['scientific article published in 2000'];[59644];['Digital signature'];"['tampering. <span class=""searchmatch"">Digital</span> <span class=""searchmatch"">signatures</span> are often used to implement electronic <span class=""searchmatch"">signatures</span>, which includes any electronic data that carries the intent of a <span class=""searchmatch"">signature</span>, but']";;;
11.3.4;Security;3.4. Electronic Signatures;3-4;h3;https://oer.gitlab.io/OS/Operating-Systems-Security.html#/slide-3-4;11.3;topic;[];[];[];['https://de.wikipedia.org/wiki/Elektronischer_Personalausweis'];[];['Q115025646'];['ELECTRONIC SIGNATURES'];['scientific article published in 2002'];[627040];['Electronic signature'];"['recognized telegraph <span class=""searchmatch"">signatures</span> as far back as the mid-19th century and faxed <span class=""searchmatch"">signatures</span> since the 1980s. An <span class=""searchmatch"">electronic</span> <span class=""searchmatch"">signature</span> is intended to provide']";;;
